,dot_id,label,x,y,flg_type#1,flg_type#2,flg_type#3,flg_type#4,flg_type#5,flg_type#6,flg_type#7,tsr_cfd,has_inf,inf_cfd,has_filter_desc,filter_cfd,source,flg_pos_r,flg_pos_sin,flg_size,flg_shape,pub_road_num,pri_road_num,road_class,fc,link_type,camera_num,furniture_num,guidance_num,forbid_num
1306,079e1c1f6bf54a3e8dd3e24b20dee54c,0,120.835843,29.606901,0.0,1.0,0.0,0.0,0.0,0.0,0.0,986,1,999,1,0,8,0.683595161,-0.002031742,116.4279514,0.783783784,2,0,41000.0,1.0,0.0,42,58,7,19
1676,2b224d3197704647b4da6c3f7a47f208,0,117.153986,31.86066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,995,0,0,0,0,8,0.9240443890000001,0.40582466,189.88715280000002,0.7,7,0,45000.0,5.0,0.0,16,28,27,17
80,1d6103db1af44e5db394437139a93b9a,0,117.243987,31.85162,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,8,0.832694312,-0.989091794,2495.768229,1.520325203,0,1,0.0,0.0,0.0,28,52,15,44
472,31e69441c789462fa5adf7eddf139954,0,117.154595,31.85193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,499,0,0,8,0.6483045470000001,0.940487345,6331.814236,2.196319018,2,0,0.0,0.0,0.0,11,50,17,28
2285,dfc63617b53f4bb4b979584abfd9d25e,0,117.24271100000001,31.888548999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.7512402990000001,0.7080882709999999,1862.0876739999999,1.0,2,0,44000.0,4.0,0.0,13,35,25,33
1415,0957301972bf434f84439fb884536fb6,1,113.033699,29.886133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1000,8,1.031272012,0.6774266179999999,1720.594618,1.554455446,5,0,41000.0,1.0,0.0,3,16,3,0
228,2e5cb5ef98e2424aa6713dd3cb74b2d0,1,113.333279,27.777943,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,1000,8,0.7937382279999999,0.962393975,500.0,1.125,2,0,51000.0,4.0,0.0,2,18,5,0
941,de5f9667ba744fdf91d935cdfc27bdc4,0,117.256654,31.840275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,390,0,0,0,0,8,0.702349243,-0.003954981,68.359375,0.7,0,4,47000.0,6.0,0.0,15,55,5,21
1712,09a45a45b40541f09501e7fb253f15a7,0,113.865256,30.454719,0.0,0.0,0.0,0.0,1.0,0.0,0.0,999,1,0,0,0,1,0.996175127,-0.381341395,1158.7142939999999,0.54,2,1,0.0,0.0,0.0,12,31,1,0
883,26a93e0f61e94e2dbf8e3f586ffe09fd,0,126.49445300000001,47.421659999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,989,0,0,1,1000,8,0.9376262940000001,-0.17330998600000003,364.36631939999995,0.630136986,1,0,42000.0,3.0,0.0,1,3,0,0
1630,f29517a80ed143549082e5fe4c961f80,0,117.24136899999999,31.894134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,995,0,0,0,0,8,0.8269984229999999,0.181378822,195.09548610000002,0.534482759,2,0,44000.0,4.0,0.0,9,47,25,16
2245,27444deb656c410da60a32aee34df293,1,125.05536599999999,42.912455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.7821620109999999,0.548692804,1273.763021,0.705426357,1,0,42000.0,1.0,0.0,3,4,5,0
1322,052caa33841449d2a0a9240867948a7b,0,117.204921,31.840722999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,998,0,0,0,0,8,0.829923403,0.276129901,168.29427080000002,0.70212766,1,0,0.0,0.0,0.0,29,47,26,39
253,a813ba0bbbf34e87b81f5a4cf624bbdd,0,117.159094,31.857829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.596098705,0.99489489,1828.450521,1.113821138,2,0,44000.0,4.0,0.0,6,29,22,5
1394,81ab6be93f95437e85b18a435896ade8,0,117.24045,31.883607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999,0,0,0,0,8,1.174696812,0.702308878,727.8481012999999,0.71875,3,0,45000.0,4.0,0.0,25,44,36,3
763,b4bbff3643f3407dacc8dd3420d4608b,0,117.23134499999999,31.900219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,1000,0,0,8,0.824091183,0.999417453,1328.125,1.694117647,1,0,0.0,0.0,0.0,29,22,16,25
1522,9a34ea2f20444448adaebf5465588a92,0,117.15991100000001,31.857097999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0.9173697609999999,0.11177506300000001,638.6756897000001,1.222972973,3,0,44000.0,4.0,0.0,6,29,22,5
765,d0a14060598f4b25896a4e76c40e4978,1,121.205863,37.042812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33,0,0,0,0,8,0.026192273,0.954479978,24.30555556,0.875,1,0,45000.0,5.0,0.0,0,5,0,0
2312,6fe2343775db4ac29a1ed0db69162786,0,117.212359,31.894144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,984,0,0,0,0,1,0.668735889,0.09784085,84.11407471,1.125,4,0,0.0,0.0,0.0,13,32,11,8
593,aff39a67d20443f3b35c731bd8b99d31,0,117.21886,31.840577000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,400,0,0,0,0,8,0.5674615670000001,-0.261887535,84.9609375,0.931034483,2,1,0.0,0.0,0.0,17,24,15,18
2153,8ad2debe323f46c5a52cfcebbdcb9a58,1,116.26746899999999,32.344627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,992,0,0,1,1000,8,0.531167673,-0.8053535629999999,331.3994374,0.896551724,1,0,52000.0,5.0,0.0,1,6,4,0
1913,5023a40a5c6e4986890fd8c6a4ba542c,0,117.25093000000001,31.846586,0.0,0.0,1.0,0.0,0.0,0.0,0.0,115,0,0,0,0,8,0.703270866,0.616168469,79.86111111,0.71875,7,0,0.0,0.0,0.0,40,51,16,56
24,40fff2f72a8b4b719d28b48341d248b6,1,116.858291,39.61111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,1,0.257881387,-0.195023648,103.6167145,1.5471698109999998,1,0,52000.0,5.0,0.0,3,2,0,0
2321,002ec1e808ab46a3a2575de072a78cef,0,103.468775,30.513303999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,999,1,999,1,1000,8,0.697942924,0.109448619,214.19270830000002,0.893617021,2,0,41000.0,1.0,0.0,4,21,2,0
1944,90b1766b814845ed82e50166922a3e4e,1,116.49880800000001,24.939289000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,1000,8,0.225109703,0.641662455,29.296875,0.833333333,2,0,41000.0,1.0,0.0,3,16,1,0
